video_id,title,comment_text,comment_correct_text,comment_tag,author,published_at,comment_like_count,comment_id,series,extracted_text,sentiment_label,sentiment_score
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,갤럭시에서 아이폰으로 바꾼지 얼마 안된 사람인 저에게는 너무나도 좋은 업데이트 들이네요. 근데 통화녹음에서 아쉬움이 많이 남는 것 같네요..,갤럭시에서아이폰으로바꾼지얼마안된사람인저에게는너무나도좋은업데이트들이네요. 근데통화녹음에서아쉬움이많이남는것같네요..,"[[('갤럭시', 'NNP'), ('에서', 'JKB'), ('아이폰', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('ᆫ', 'ETM'), ('지', 'NNB'), ('얼마', 'NNG'), ('안', 'MAG'), ('되', 'VV'), ('ᆫ', 'ETM'), ('사람', 'NNG'), ('이', 'VCP'), ('ᆫ', 'ETM'), ('저', 'NP'), ('에게', 'JKB'), ('는', 'JX'), ('너무나', 'MAG'), ('도', 'JX'), ('좋', 'VA'), ('은', 'ETM'), ('업데이트', 'NNG'), ('들이', 'VV'), ('네요', 'EF'), ('.', 'SF')], [('근데', 'MAJ'), ('통화녹음', 'NNG'), ('에서', 'JKB'), ('아쉬움', 'NNG'), ('이', 'JKS'), ('많이', 'MAG'), ('남', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('네요', 'EF'), ('..', 'SF')]]",@4InQArcher,2024-06-13 13:17:46+00:00,0.0,Ugz9_UaRy9CfLZgjrx54AaABAg,iOS18,근데 통화녹음 에서 아쉬움 이 많이 남 는 것 같 네요 ..,0,0.7148603796958923
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,뚱땡이님과의 통화녹음을 시작합니다 였으면 더 웃길듯,뚱땡이님과의통화녹음을시작합니다이었으면더웃길듯,"[[('뚱땡이', 'NNG'), ('님', 'XSN'), ('과', 'JKB'), ('의', 'JKG'), ('통화녹음', 'NNG'), ('을', 'JKO'), ('시작', 'NNG'), ('하', 'XSV'), ('ᆸ니다', 'EF'), ('이', 'VCP'), ('었', 'EP'), ('으면', 'EC'), ('더', 'MAG'), ('웃기', 'VV'), ('ᆯ', 'ETM'), ('듯', 'NNB')]]",@rose-7791,2024-06-13 07:50:31+00:00,0.0,Ugw64J39hfxRJwwb_bZ4AaABAg,iOS18,뚱땡이 님 과 의 통화녹음 을 시작 하 ᆸ니다 이 었 으면 더 웃기 ᆯ 듯,1,0.5674326419830322
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음 때문에 갤럭시 썼는데 이제 아이폰 사도 되나요?,통화녹음때문에갤럭시쓰었는데이제아이폰사아도되나요?,"[[('통화녹음', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('갤럭시', 'NNP'), ('쓰', 'VV'), ('었', 'EP'), ('는데', 'EC'), ('이제', 'MAG'), ('아이폰', 'NNP'), ('사', 'VV'), ('아도', 'EC'), ('되', 'VV'), ('나요', 'EF'), ('?', 'SF')]]",@Jun-qf2vm,2024-06-13 05:49:32+00:00,0.0,Ugx2g4hybZ0xZkK_-Md4AaABAg,iOS18,통화녹음 때문 에 갤럭시 쓰 었 는데 이제 아이폰 사 아도 되 나요 ?,1,0.5153782367706299
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음 15프로 이상만 되는건가요? 아님 ai요약 기능만 15이상이고 통화녹음은 전모델 다 되는거 아닌가요?,통화녹음15프로이상만되는거인가요? 아님ai요약기능만15이상이고통화녹음은전모델다되는거아닌가요?,"[[('통화녹음', 'NNG'), ('15', 'SN'), ('프로', 'NNB'), ('이상', 'NNG'), ('만', 'JX'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('ᆫ가', 'EF'), ('요', 'JX'), ('?', 'SF')], [('아님', 'MAJ'), ('ai', 'NNG'), ('요약', 'NNG'), ('기능', 'NNG'), ('만', 'JX'), ('15', 'SN'), ('이상', 'NNG'), ('이', 'VCP'), ('고', 'EC'), ('통화녹음', 'NNG'), ('은', 'JX'), ('전', 'MM'), ('모델', 'NNG'), ('다', 'MAG'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('아니', 'VCN'), ('ᆫ가', 'EF'), ('요', 'JX'), ('?', 'SF')]]",@jink592,2024-06-13 04:56:43+00:00,4.0,Ugx1ns_XofoEsl7-xbx4AaABAg,iOS18,통화녹음 15 프로 이상 만 되 는 거 이 ᆫ가 요 ? 아님 ai 요약 기능 만 15 이상 이 고 통화녹음 은 전 모델 다 되 는 거 아니 ᆫ가 요 ?,1,0.712409496307373
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,와 통화녹음이 생기다니 역시 애플 역시 애플의 기술력은 대단하다 이건 혁명이야,와통화녹음이생기다니역시애플역시애플의기술력은대단하다 이건혁명이야,"[[('와', 'IC'), ('통화녹음', 'NNG'), ('이', 'JKS'), ('생기', 'VV'), ('다니', 'EC'), ('역시', 'MAG'), ('애플', 'NNP'), ('역시', 'MAG'), ('애플', 'NNP'), ('의', 'JKG'), ('기술력', 'NNG'), ('은', 'JX'), ('대단하', 'VA'), ('다', 'EF')], [('이거', 'NP'), ('ᆫ', 'JX'), ('혁명', 'NNG'), ('이', 'VCP'), ('야', 'EF')]]",@user-ql5rl6tf8s,2024-06-13 04:56:15+00:00,0.0,UgyL-dBXZN4EMOA-f9N4AaABAg,iOS18,와 통화녹음 이 생기 다니 역시 애플 역시 애플 의 기술력 은 대단하 다,1,0.9175630211830139
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,애플페이에 통화녹음까지... 이제 삼성은 어쩌누~~,애플페이에통화녹음까지... 이제삼성은어쩌누~~,"[[('애플페이', 'NNP'), ('에', 'JKB'), ('통화녹음', 'NNG'), ('까지', 'JX'), ('...', 'SF')], [('이제', 'IC'), ('삼성', 'NNP'), ('은', 'JX'), ('어쩌누', 'NNP'), ('~~', 'SO')]]",@user-xg3kv2wt9h,2024-06-13 02:19:04+00:00,0.0,UgzYeTdr6KP_HSTUm1t4AaABAg,iOS18,애플페이 에 통화녹음 까지 ...,0,0.511762261390686
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,상대방이 아는 통화녹음은 코메디네 장난치는것도아니고 무슨의미가있냐,상대방이알는통화녹음은코메디이네장난치는것도아니고무슨의미가있냐,"[[('상대방', 'NNG'), ('이', 'JKS'), ('알', 'VV'), ('는', 'ETM'), ('통화녹음', 'NNG'), ('은', 'ETM'), ('코메디', 'NNG'), ('이', 'VCP'), ('네', 'EC'), ('장난치', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('도', 'JX'), ('아니', 'VCN'), ('고', 'EC'), ('무슨', 'MM'), ('의미', 'NNG'), ('가', 'JKS'), ('있', 'VA'), ('냐', 'EF')]]",@rjswnwjstk16,2024-06-13 02:12:15+00:00,1.0,UgxyZmrg25xC9ZUUx9Z4AaABAg,iOS18,상대방 이 알 는 통화녹음 은 코메디 이 네 장난치 는 것 도 아니 고 무슨 의미 가 있 냐,0,0.9964505434036255
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음 누르면 서로 긴장,통화녹음누르면서로긴장,"[[('통화녹음', 'NNG'), ('누르', 'VV'), ('면', 'EC'), ('서로', 'MAG'), ('긴장', 'NNG')]]",@orpialee,2024-06-13 01:57:59+00:00,0.0,UgwPqmfV1IADO4PX2fZ4AaABAg,iOS18,통화녹음 누르 면 서로 긴장,1,0.7407665252685547
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음때문에 다음엔 갤럭시 가려고 했는데 흑우마냥 기다려봐야겠네,통화녹음때문에다음엔갤럭시가려고하였는데호구마냥기다리어보아야겠네,"[[('통화녹음', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('다음', 'NNG'), ('에', 'JKB'), ('ᆫ', 'JX'), ('갤럭시', 'NNP'), ('가', 'VV'), ('려고', 'EC'), ('하', 'VX'), ('였', 'EP'), ('는데', 'EC'), ('호구', 'NNG'), ('마냥', 'MAG'), ('기다리', 'VV'), ('어', 'EC'), ('보', 'VX'), ('아야', 'EC'), ('겠', 'EP'), ('네', 'EF')]]",@marianollinas4812,2024-06-13 01:38:57+00:00,0.0,Ugy58SuYcD36xO0pA1l4AaABAg,iOS18,통화녹음 때문 에 다음 에 ᆫ 갤럭시 가 려고 하 였 는데 호구 마냥 기다리 어 보 아야 겠 네,0,0.9746345281600952
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,지금부터 통화녹음을 시자악~~~~~ 하겠습니다!😂😂,지금부터통화녹음을시자악~~~~~하겠습니다!!!! 😂😂,"[[('지금', 'NNG'), ('부터', 'JX'), ('통화녹음', 'NNG'), ('을', 'JKO'), ('시자', 'NNG'), ('악', 'NNG'), ('~~~~~', 'SO'), ('하', 'VV'), ('겠', 'EP'), ('습니다', 'EF'), ('!!!!', 'SF')], [('😂', 'W_EMOJI'), ('😂', 'W_EMOJI')]]",@iDoverlap,2024-06-13 01:17:48+00:00,1.0,UgyUBtOMjOGnSFKxs714AaABAg,iOS18,지금 부터 통화녹음 을 시자 악 ~~~~~ 하 겠 습니다 !!!!,0,0.7293041348457336
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,애플 통화녹음은 잇섭이다 잇어도 섭섭해,애플통화녹음은잇섭이다있어도섭섭하여,"[[('애플', 'NNP'), ('통화녹음', 'NNG'), ('은', 'JX'), ('잇섭', 'NNP'), ('이', 'VCP'), ('다', 'EC'), ('있', 'VX'), ('어도', 'EC'), ('섭섭하', 'VA'), ('여', 'EF')]]",@Realmessi-br5ww,2024-06-13 01:13:18+00:00,0.0,UgxMU46lx1T7UrCKHzd4AaABAg,iOS18,애플 통화녹음 은 잇섭 이 다 있 어도 섭섭하 여,0,0.877321720123291
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음이 되면 갤럭시에서 넘어가는 사람 많아질 듯~,통화녹음이되면갤럭시에서넘어가는사람많아질듯~,"[[('통화녹음', 'NNG'), ('이', 'JKC'), ('되', 'VV'), ('면', 'EC'), ('갤럭시', 'NNP'), ('에서', 'JKB'), ('넘어가', 'VV'), ('는', 'ETM'), ('사람', 'NNG'), ('많', 'VA'), ('아', 'EC'), ('지', 'VX'), ('ᆯ', 'ETM'), ('듯', 'NNB'), ('~', 'SO')]]",@dusk8284,2024-06-13 01:08:13+00:00,1.0,UgzjurCC9XkERMrcffN4AaABAg,iOS18,통화녹음 이 되 면 갤럭시 에서 넘어가 는 사람 많 아 지 ᆯ 듯 ~,0,0.8912116289138794
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음고지,통화녹음고지,"[[('통화녹음', 'NNG'), ('고지', 'NNG')]]",@onetable_96,2024-06-13 00:11:48+00:00,0.0,UgxUA2-lNjUk5zB5CB54AaABAg,iOS18,통화녹음 고지,0,0.8920011520385742
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,울트라24로 넘어오니까 업데이트되네..통화녹음때메 갈아탔는데...아오,울트라24로넘어오니까업데이트되네.. 통화녹음때메어갈아타았는데... 아오,"[[('울트라', 'NNG'), ('24', 'SN'), ('로', 'JKB'), ('넘어오', 'VV'), ('니까', 'EC'), ('업데이트', 'NNG'), ('되', 'XSV'), ('네', 'EF'), ('..', 'SF')], [('통화녹음', 'NNG'), ('때', 'NNG'), ('메', 'VV'), ('어', 'EC'), ('갈', 'VV'), ('아', 'EC'), ('타', 'VV'), ('았', 'EP'), ('는데', 'EC'), ('...', 'SF')], [('아오', 'IC')]]",@im542-w5i,2024-06-13 00:11:38+00:00,0.0,Ugw1x3gGZrWubG7EnBB4AaABAg,iOS18,통화녹음 때 메 어 갈 아 타 았 는데 ...,1,0.5151106119155884
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음때문에 안드로이드로 갈아탈 예정이었는데 좀 기다려봐도 되겠군요,통화녹음때문에안드로이드로갈아탈예정이었는데좀기다리어보아도되겠군요,"[[('통화녹음', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('안드로이드', 'NNP'), ('로', 'JKB'), ('갈아타', 'VV'), ('ᆯ', 'ETM'), ('예정', 'NNG'), ('이', 'VCP'), ('었', 'EP'), ('는데', 'EC'), ('좀', 'MAG'), ('기다리', 'VV'), ('어', 'EC'), ('보', 'VX'), ('아도', 'EC'), ('되', 'VV'), ('겠', 'EP'), ('군요', 'EF')]]",@ansj456,2024-06-12 23:58:48+00:00,0.0,UgwYirAp3Jz5pcaKMgl4AaABAg,iOS18,통화녹음 때문 에 안드로이드 로 갈아타 ᆯ 예정 이 었 는데 좀 기다리 어 보 아도 되 겠 군요,0,0.6026098132133484
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음나오면 쓸 수 있는거 맞겠지...?,통화녹음나오면쓸수있는거맞겠지...???,"[[('통화녹음', 'NNG'), ('나오', 'VV'), ('면', 'EC'), ('쓰', 'VV'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('있', 'VA'), ('는', 'ETM'), ('거', 'NNB'), ('맞', 'VV'), ('겠', 'EP'), ('지', 'EF'), ('...???', 'SF')]]",@user-yh1mc6pp8y,2024-06-12 22:39:37+00:00,0.0,UgymJChlsWEHhx9kkid4AaABAg,iOS18,통화녹음 나오 면 쓰 ᆯ 수 있 는 거 맞 겠 지 ...???,0,0.590843677520752
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음 알림이 어쩌면 순기능을 하지 않을까요? 아무래도 녹음이 되는 걸 인지하면 말 조심할테니...,통화녹음알림이어쩌면순기능을하지않을까요? 아무래도녹음이되는걸인지하면말조심할터이니...,"[[('통화녹음', 'NNG'), ('알림', 'NNG'), ('이', 'JKS'), ('어쩌면', 'MAG'), ('순기능', 'NNG'), ('을', 'JKO'), ('하', 'VV'), ('지', 'EC'), ('않', 'VX'), ('을까요', 'EF'), ('?', 'SF')], [('아무래도', 'MAG'), ('녹음', 'NNG'), ('이', 'JKC'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('ᆯ', 'JKO'), ('인지', 'NNG'), ('하', 'XSV'), ('면', 'EC'), ('말', 'NNG'), ('조심', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('터', 'NNB'), ('이', 'VCP'), ('니', 'EF'), ('...', 'SF')]]",@yoonjonghyun1,2024-06-12 19:33:19+00:00,0.0,UgzXSZQcdFd4BtbNcn94AaABAg,iOS18,통화녹음 알림 이 어쩌면 순기능 을 하 지 않 을까요 ?,0,0.5101853013038635
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,혁신 이라기보단 이제야 고집꺽고 다른 제조사 따라가네 통화녹음 드디어..🎉,혁신이라기보단이제야고집꺾고다른제조사따라가네 통화녹음드디어.. 🎉,"[[('혁신', 'NNG'), ('이', 'VCP'), ('라기', 'ETN'), ('보다', 'JKB'), ('ᆫ', 'JX'), ('이제야', 'MAG'), ('고집', 'NNG'), ('꺾', 'VV'), ('고', 'EC'), ('다른', 'MM'), ('제조사', 'NNG'), ('따라가', 'VV'), ('네', 'EF')], [('통화녹음', 'NNG'), ('드디어', 'MAG'), ('..', 'SF')], [('🎉', 'W_EMOJI')]]",@KingRigard,2024-06-12 18:01:16+00:00,0.0,Ugx1-QEVNZK_lNXWJuh4AaABAg,iOS18,통화녹음 드디어 ..,0,0.9470245242118835
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,시작 개웃기네 지금부터 통화녹음 시작할거예요 니가 하는 말 전부 녹음할 거야 낄낄,시작개웃기네 지금부터통화녹음시작할거이예요 니가하는말전부녹음할거이야낄낄,"[[('시작', 'NNG'), ('개', 'NNG'), ('웃기', 'VV'), ('네', 'EF')], [('지금', 'NNG'), ('부터', 'JX'), ('통화녹음', 'NNG'), ('시작', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('예요', 'EF')], [('니', 'NP'), ('가', 'JKS'), ('하', 'VV'), ('는', 'ETM'), ('말', 'NNG'), ('전부', 'NNG'), ('녹음', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('야', 'EC'), ('낄낄', 'MAG')]]",@ivankim7337,2024-06-12 17:48:30+00:00,2.0,UgycfBlbpvNU62VGcVp4AaABAg,iOS18,지금 부터 통화녹음 시작 하 ᆯ 거 이 예요,1,0.5174556970596313
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,혁신(안드로이드)이라지만 존나 만족스러움 통화녹음 안내도 뭐 자동녹음 설정 안 되게 만드는 거 아닌 이상 상대방 입장에선 걍 아이폰 쓰는구나 생각할 것 같은데,혁신(안드로이드)이라지만존나만족스럽음 통화녹음안내어도뭐자동녹음설정안되게만드는거아닌이상상대방입장에선걍아이폰쓰는구나생각할것같은데,"[[('혁신', 'NNG'), ('(', 'SSO'), ('안드로이드', 'NNP'), (')', 'SSC'), ('이', 'VCP'), ('라지만', 'EC'), ('존나', 'MAG'), ('만족', 'NNG'), ('스럽', 'XSA-I'), ('음', 'EF')], [('통화녹음', 'NNG'), ('안', 'MAG'), ('내', 'VV'), ('어도', 'EC'), ('뭐', 'IC'), ('자동', 'NNG'), ('녹음', 'NNG'), ('설정', 'NNG'), ('안', 'MAG'), ('되', 'VV'), ('게', 'EC'), ('만드', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('아니', 'VCN'), ('ᆫ', 'ETM'), ('이상', 'NNG'), ('상대방', 'NNG'), ('입장', 'NNG'), ('에서', 'JKB'), ('ᆫ', 'JX'), ('걍', 'MAG'), ('아이폰', 'NNP'), ('쓰', 'VV'), ('는구나', 'EC'), ('생각', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('은데', 'EC')]]",@user-ds8lv4nd2z,2024-06-12 17:38:48+00:00,0.0,UgzRcXpPHxwAdWeSjil4AaABAg,iOS18,통화녹음 안 내 어도 뭐 자동 녹음 설정 안 되 게 만드 는 거 아니 ᆫ 이상 상대방 입장 에서 ᆫ 걍 아이폰 쓰 는구나 생각 하 ᆯ 것 같 은데,0,0.9399470090866089
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,와 전화앱은 진짜 혁신이네 통화녹음에 종료 재다이얼 고치고 일부번호로 찾기까지 몇 년 만이냐 연락처 초성검색도 좀 만들어줘라 제발,와전화앱은진짜혁신이너의통화녹음에종료재다이얼고치고일부번호로찾기까지몇년만이냐연락처초성검색도좀만들어주어라제발,"[[('와', 'IC'), ('전화', 'NNG'), ('앱', 'NNG'), ('은', 'JX'), ('진짜', 'MAG'), ('혁신', 'NNG'), ('이', 'JKS'), ('너', 'NP'), ('의', 'JKG'), ('통화녹음', 'NNG'), ('에', 'JKB'), ('종료', 'NNG'), ('재', 'XPN'), ('다이얼', 'NNG'), ('고치', 'VV'), ('고', 'EC'), ('일부', 'NNG'), ('번호', 'NNG'), ('로', 'JKB'), ('찾', 'VV'), ('기', 'ETN'), ('까지', 'JX'), ('몇', 'MM'), ('년', 'NNB'), ('만', 'NNB'), ('이', 'VCP'), ('냐', 'EC'), ('연락처', 'NNG'), ('초성', 'NNG'), ('검색', 'NNG'), ('도', 'JX'), ('좀', 'MAG'), ('만들', 'VV'), ('어', 'EC'), ('주', 'VX'), ('어라', 'EC'), ('제발', 'MAG')]]",@user-dn5lu8ji4i,2024-06-12 16:57:06+00:00,0.0,UgyPXfidlWEvOYX-9kt4AaABAg,iOS18,와 전화 앱 은 진짜 혁신 이 너 의 통화녹음 에 종료 재 다이얼 고치 고 일부 번호 로 찾 기 까지 몇 년 만 이 냐 연락처 초성 검색 도 좀 만들 어 주 어라 제발,0,0.5566546320915222
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음이랑 전화 바로 안걸리는건 진짜 혁명이다,통화녹음이랑전화바로안걸리는건진짜혁명이다,"[[('통화녹음', 'NNG'), ('이랑', 'JC'), ('전화', 'NNG'), ('바로', 'MAG'), ('안', 'MAG'), ('걸리', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('ᆫ', 'JX'), ('진짜', 'MAG'), ('혁명', 'NNG'), ('이', 'VCP'), ('다', 'EF')]]",@user-vp2uv7ch8u,2024-06-12 15:57:58+00:00,0.0,UgzrunHl1ZtMuWYvB6d4AaABAg,iOS18,통화녹음 이랑 전화 바로 안 걸리 는 거 ᆫ 진짜 혁명 이 다,0,0.885786235332489
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,이제야 겨우 ‘스마트’해진 아이폰 통화녹음은 언제쯤 더 스마트해질까요?,이제야겨우‘스마트’하여진아이폰통화녹음은언제쯤더스마트하여질까요?,"[[('이제야', 'MAG'), ('겨우', 'MAG'), ('‘', 'SSO'), ('스마트', 'NNG'), ('’', 'SSC'), ('하', 'VV'), ('여', 'EC'), ('지', 'VX'), ('ᆫ', 'ETM'), ('아이폰', 'NNP'), ('통화녹음', 'NNG'), ('은', 'JX'), ('언제쯤', 'NNG'), ('더', 'MAG'), ('스마트', 'NNG'), ('하', 'XSA'), ('여', 'EC'), ('지', 'VX'), ('ᆯ까요', 'EF'), ('?', 'SF')]]",@cikhan1,2024-06-12 15:55:48+00:00,0.0,UgxXPJ3Xe7WoWONJ7xZ4AaABAg,iOS18,이제야 겨우 ‘ 스마트 ’ 하 여 지 ᆫ 아이폰 통화녹음 은 언제쯤 더 스마트 하 여 지 ᆯ까요 ?,0,0.5904613733291626
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,통화녹음 알림은 생각할수록 쪽팔리겠네 어케 말함,통화녹음알림은생각할수록쪽팔리겠네어떻게말함,"[[('통화녹음', 'NNG'), ('알림', 'NNG'), ('은', 'JX'), ('생각', 'NNG'), ('하', 'XSV'), ('ᆯ수록', 'EC'), ('쪽팔리', 'VV'), ('겠', 'EP'), ('네', 'EC'), ('어떻', 'VA-I'), ('게', 'EC'), ('말', 'NNG'), ('하', 'XSV'), ('ᆷ', 'EF')]]",@vvx5296,2024-06-12 15:50:55+00:00,0.0,UgzVzzcwdGO23lHiX094AaABAg,iOS18,통화녹음 알림 은 생각 하 ᆯ수록 쪽팔리 겠 네 어떻 게 말 하 ᆷ,0,0.9571835994720459
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,ㅅㅂ 저럴거면 통화녹음이 의미가없지,ㅅㅂ저렇ᆯ거이면통화녹음이의미가없지,"[[('ㅅㅂ', 'SW'), ('저렇', 'VA-I'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('면', 'EC'), ('통화녹음', 'NNG'), ('이', 'JKS'), ('의미', 'NNG'), ('가', 'JKS'), ('없', 'VA'), ('지', 'EF')]]",@GnusNi-rv6bq,2024-06-12 15:12:25+00:00,1.0,UgzdU8mnP2wFTw0kRvh4AaABAg,iOS18,ㅅㅂ 저렇 ᆯ 거 이 면 통화녹음 이 의미 가 없 지,0,0.8169488310813904
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,ai쓰자고 당장 폰바꾸긴 그렇고 남은건 통화녹음뿐인가 ,ai쓰자고당장폰바꾸긴그렇고남은건통화녹음뿐인가ㅠ,"[[('ai', 'NNG'), ('쓰', 'VV'), ('자고', 'EC'), ('당장', 'NNG'), ('폰', 'NNG'), ('바꾸', 'VV'), ('기', 'ETN'), ('ᆫ', 'JX'), ('그렇', 'VA-I'), ('고', 'EC'), ('남', 'VV'), ('은', 'ETM'), ('거', 'NNB'), ('ᆫ', 'JX'), ('통화녹음', 'NNG'), ('뿐', 'JX'), ('이', 'VCP'), ('ᆫ가', 'EC'), ('ㅠ', 'SW')]]",@user-kj3el4bj5m,2024-06-12 15:02:45+00:00,0.0,UgxROPqMW7zZk0XTV-94AaABAg,iOS18,ai 쓰 자고 당장 폰 바꾸 기 ᆫ 그렇 고 남 은 거 ᆫ 통화녹음 뿐 이 ᆫ가 ㅠ,0,0.9587190747261047
F42_8rxntCQ,혼쭐나더니 혜자업데이트 개꿀이네요 ㅋㅋ 새로운 iOS 18 베타 핵심기능 12가지!,역시 잇섭! 통화녹음이 빨리 되길! 에이닷 에러 너무나서 초반 쓰다가안쓰거든요~~😅,역시잇섭! 통화녹음이빨리되길!!! 에이닷에러너무나서어초반쓰다가안쓰거든요~~ 😅,"[[('역시', 'MAG'), ('잇섭', 'NNG'), ('!', 'SF')], [('통화녹음', 'NNG'), ('이', 'JKS'), ('빨리', 'MAG'), ('되', 'VV'), ('기', 'ETN'), ('ᆯ', 'JKO'), ('!!!', 'SF')], [('에이닷', 'NNP'), ('에러', 'NNG'), ('너무', 'MAG'), ('나서', 'VV'), ('어', 'EC'), ('초반', 'NNG'), ('쓰', 'VV'), ('다가', 'EC'), ('안', 'MAG'), ('쓰', 'VV'), ('거든요', 'EF'), ('~~', 'SO')], [('😅', 'W_EMOJI')]]",@user-tt3js8lv9z,2024-06-12 14:54:59+00:00,22.0,UgzwXb0_fRSi_i6J8N14AaABAg,iOS18,통화녹음 이 빨리 되 기 ᆯ !!!,1,0.532217264175415
