video_id,title,comment_text,comment_correct_text,comment_tag,author,published_at,comment_like_count,comment_id,series,extracted_text,ctype_sentiment_label,ctype_sentiment_score
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,안그래도 mfi 인증만으로 사용하려는 꼼수를 우려해서 그런가 그것도 금지하려는 법안을 유럽연합에서 논의한다고 들은거같은데 실제로 c타입으로 바꾸려는 이유가 일단은 환경관련이 가장큰데 저 인증제도로 인증된 케이블만 되면 제도가 의미가 없었으니깐요 그래서 아마 꼼수도 조만간 차단되지않을까하군요,안그렇어도mfi인증만으로사용하려는꼼수를우려하여서그렇ᆫ가 그것도금지하려는법안을유럽연합에서논의한다고듣은거같은데실제로c타입으로바꾸려는이유가일단은환경관련이가장큰데저인증제도로인증된케이블만되면제도가의미가없었으니깐요 그래서아마꼼수도조만간차단되지않을까하군요,"[[('안', 'MAG'), ('그렇', 'VA-I'), ('어도', 'EC'), ('mfi', 'SL'), ('인증', 'NNG'), ('만', 'JX'), ('으로', 'JKB'), ('사용', 'NNG'), ('하', 'XSV'), ('려는', 'ETM'), ('꼼수', 'NNG'), ('를', 'JKO'), ('우려', 'NNG'), ('하', 'XSV'), ('여서', 'EC'), ('그렇', 'VA-I'), ('ᆫ가', 'EF')], [('그것', 'NP'), ('도', 'JX'), ('금지', 'NNG'), ('하', 'XSV'), ('려는', 'ETM'), ('법안', 'NNG'), ('을', 'JKO'), ('유럽', 'NNP'), ('연합', 'NNG'), ('에서', 'JKB'), ('논의', 'NNG'), ('하', 'XSV'), ('ᆫ다고', 'EC'), ('듣', 'VV-I'), ('은', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('은데', 'EC'), ('실제로', 'MAG'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('려는', 'ETM'), ('이유', 'NNG'), ('가', 'JKS'), ('일단', 'MAG'), ('은', 'JX'), ('환경', 'NNG'), ('관련', 'NNG'), ('이', 'JKS'), ('가장', 'MAG'), ('크', 'VA'), ('ᆫ데', 'EC'), ('저', 'MM'), ('인증', 'NNG'), ('제도', 'NNG'), ('로', 'JKB'), ('인증', 'NNG'), ('되', 'XSV'), ('ᆫ', 'ETM'), ('케이블', 'NNG'), ('만', 'JX'), ('되', 'VV'), ('면', 'EC'), ('제도', 'NNG'), ('가', 'JKS'), ('의미', 'NNG'), ('가', 'JKS'), ('없', 'VA'), ('었', 'EP'), ('으니깐요', 'EF')], [('그래서', 'MAJ'), ('아마', 'MAG'), ('꼼수', 'NNG'), ('도', 'JX'), ('조만간', 'MAG'), ('차단', 'NNG'), ('되', 'XSV'), ('지', 'EC'), ('않', 'VX'), ('을까', 'EC'), ('하', 'VX'), ('군요', 'EF')]]",@user-ts2ez5dd6d,2023-04-06 11:32:42+00:00,0.0,UgzXbf8YwnhXCfFcMFp4AaABAg,15,그것 도 금지 하 려는 법안 을 유럽 연합 에서 논의 하 ᆫ다고 듣 은 거 같 은데 실제로 c타입 으로 바꾸 려는 이유 가 일단 은 환경 관련 이 가장 크 ᆫ데 저 인증 제도 로 인증 되 ᆫ 케이블 만 되 면 제도 가 의미 가 없 었 으니깐요,1,0.7240018844604492
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이폰이 c타입 쓰는건 미국이 미터법 쓰는것과 비슷한 느낌일듯,아이폰이c타입쓰는건미국이미터법쓰는것과비슷한느낌일듯,"[[('아이폰', 'NNP'), ('이', 'JKS'), ('c타입', 'NNP'), ('쓰', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('ᆫ', 'JX'), ('미국', 'NNP'), ('이', 'JKS'), ('미터법', 'NNP'), ('쓰', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('과', 'JKB'), ('비슷', 'XR'), ('하', 'XSA'), ('ᆫ', 'ETM'), ('느낌', 'NNG'), ('이', 'VCP'), ('ᆯ', 'ETM'), ('듯', 'NNB')]]",@0Ooc,2023-04-02 11:45:24+00:00,0.0,UgwpfeygVo6uiBkFPqB4AaABAg,15,아이폰 이 c타입 쓰 는 거 ᆫ 미국 이 미터법 쓰 는 것 과 비슷 하 ᆫ 느낌 이 ᆯ 듯,1,0.589328944683075
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,mfi 인증이 도입되면 지네꺼 이전 c타입 케이블은 어케 되는거임?,mfi인증이도입되면지네꺼이전c타입케이블은어떻게되는거임?,"[[('mfi', 'SL'), ('인증', 'NNG'), ('이', 'JKS'), ('도입', 'NNG'), ('되', 'XSV'), ('면', 'EC'), ('지네꺼', 'NNG'), ('이전', 'NNG'), ('c타입', 'NNP'), ('케이블', 'NNG'), ('은', 'JX'), ('어떻', 'VA-I'), ('게', 'EC'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('ᆷ', 'EF'), ('?', 'SF')]]",@user-xt8xh6pu4l,2023-04-02 11:14:16+00:00,1.0,Ugwj2PQvCfRAQafYvX14AaABAg,15,mfi 인증 이 도입 되 면 지네꺼 이전 c타입 케이블 은 어떻 게 되 는 거 이 ᆷ ?,0,0.5911102890968323
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,어차피 애플은 무선으로 밀고나가는데 그냥 c타입정돈 전부 호환되도록 풀어주면 안되나 싶음... 몇년뒤면 다 맥세이프 쓸거 뻔한데 굳이 인증케이블로 장사를 해야할까,어차피애플은무선으로밀고나가는데그냥c타입정돈전부호환되도록풀어주면안되나싶음... 몇년뒤이면다맥세이프쓸거뻔한데굳이인증케이블로장사를하여야할까,"[[('어차피', 'MAG'), ('애플', 'NNP'), ('은', 'JX'), ('무선', 'NNG'), ('으로', 'JKB'), ('밀', 'VV'), ('고', 'EC'), ('나가', 'VX'), ('는', 'ETM'), ('데', 'NNB'), ('그냥', 'MAG'), ('c타입', 'NNP'), ('정도', 'NNG'), ('ᆫ', 'JX'), ('전부', 'MAG'), ('호환', 'NNG'), ('되', 'XSV'), ('도록', 'EC'), ('풀', 'VV'), ('어', 'EC'), ('주', 'VX'), ('면', 'EC'), ('안', 'MAG'), ('되', 'VV'), ('나', 'EF'), ('싶', 'VX'), ('음', 'EF'), ('...', 'SF')], [('몇', 'MM'), ('년', 'NNB'), ('뒤', 'NNG'), ('이', 'VCP'), ('면', 'EC'), ('다', 'MAG'), ('맥', 'NNG'), ('세이프', 'NNG'), ('쓰', 'VV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('뻔하', 'VA'), ('ᆫ데', 'EC'), ('굳이', 'MAG'), ('인증', 'NNG'), ('케이블', 'NNG'), ('로', 'JKB'), ('장사', 'NNG'), ('를', 'JKO'), ('하', 'VV'), ('여야', 'EC'), ('하', 'VX'), ('ᆯ까', 'EF')]]",@sanadiel,2023-04-01 15:10:02+00:00,1.0,UgxRJga7phS39E5PfmB4AaABAg,15,어차피 애플 은 무선 으로 밀 고 나가 는 데 그냥 c타입 정도 ᆫ 전부 호환 되 도록 풀 어 주 면 안 되 나 싶 음 ...,0,0.7154620289802551
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,s7 5핀쓰다 c타입 스마트폰으로 바꾸니 충전속도가,s75핀쓰다c타입스마트폰으로바꾸니충전속도가,"[[('s', 'SL'), ('7', 'SN'), ('5', 'SN'), ('핀', 'NNG'), ('쓰', 'VV'), ('다', 'EC'), ('c타입', 'NNP'), ('스마트폰', 'NNG'), ('으로', 'JKB'), ('바꾸', 'VV'), ('니', 'EC'), ('충전', 'NNG'), ('속도', 'NNG'), ('가', 'JKS')]]",@user-bw7sz1gb7f,2023-03-30 04:14:04+00:00,1.0,UgzH9JUtAmhNLMzsnWB4AaABAg,15,s 7 5 핀 쓰 다 c타입 스마트폰 으로 바꾸 니 충전 속도 가,1,0.5487966537475586
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,팀 쿡 : 그냥 만들어 놓은 라이트닝 단자가 다 소모되서 c타입을 15에 넣는 겁니다만.,팀쿡:그냥만들어놓은라이트닝단자가다소모되어서c타입을15에넣는거입니다만.,"[[('팀', 'NNP'), ('쿡', 'NNP'), (':', 'SP'), ('그냥', 'MAG'), ('만들', 'VV'), ('어', 'EC'), ('놓', 'VX'), ('은', 'ETM'), ('라이트닝', 'NNG'), ('단자', 'NNG'), ('가', 'JKS'), ('다', 'MAG'), ('소모', 'NNG'), ('되', 'XSV'), ('어서', 'EC'), ('c타입', 'NNP'), ('을', 'JKO'), ('15', 'SN'), ('에', 'JKB'), ('넣', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('ᆸ니다', 'EC'), ('만', 'JX'), ('.', 'SF')]]",@TheWickedLegend,2023-03-29 14:02:08+00:00,0.0,Ugz4HNVypBv3KkO5ObV4AaABAg,15,팀 쿡 : 그냥 만들 어 놓 은 라이트닝 단자 가 다 소모 되 어서 c타입 을 15 에 넣 는 거 이 ᆸ니다 만 .,0,0.9154104590415955
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이폰15프로맥스플러스(c타입*mfi인증*)출시를 고대합니다,아이폰15프로맥스플러스(c타입*mfi인증*)출시를고대합니다,"[[('아이폰', 'NNP'), ('15', 'SN'), ('프로맥스', 'NNG'), ('플러스', 'NNG'), ('(', 'SSO'), ('c타입', 'NNP'), ('*', 'SW'), ('mfi', 'SL'), ('인증', 'NNG'), ('*', 'SW'), (')', 'SSC'), ('출시', 'NNG'), ('를', 'JKO'), ('고대', 'NNG'), ('하', 'XSV'), ('ᆸ니다', 'EF')]]",@Krispy_Donuts,2023-03-29 00:12:13+00:00,0.0,UgwyGwmkd_Msfho2Ugl4AaABAg,15,아이폰 15 프로맥스 플러스 ( c타입 * mfi 인증 * ) 출시 를 고대 하 ᆸ니다,1,0.6050209403038025
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,mfi는 그렇다 치더라도 기껏 c타입 바꿔놓고 usb 2.0 집어넣을 그럴 일은 없겠죠?,mfi는그렇다치더라도기껏c타입바꾸어놓고usb2.0집어넣을그럴일은없겠죠?,"[[('mfi', 'SL'), ('는', 'JX'), ('그렇', 'VA-I'), ('다', 'EC'), ('치', 'VV'), ('더라도', 'EC'), ('기껏', 'MAG'), ('c타입', 'NNP'), ('바꾸', 'VV'), ('어', 'EC'), ('놓', 'VX'), ('고', 'EC'), ('usb', 'SL'), ('2.0', 'SN'), ('집어넣', 'VV'), ('을', 'ETM'), ('그러', 'VV'), ('ᆯ', 'ETM'), ('일', 'NNG'), ('은', 'JX'), ('없', 'VA'), ('겠', 'EP'), ('죠', 'EF'), ('?', 'SF')]]",@Mar_Sara,2023-03-28 13:51:15+00:00,0.0,UgzbfBzK-Y6wf4J5V-14AaABAg,15,mfi 는 그렇 다 치 더라도 기껏 c타입 바꾸 어 놓 고 usb 2.0 집어넣 을 그러 ᆯ 일 은 없 겠 죠 ?,0,0.8584650754928589
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,유럽에만 c타입일수도?,유럽에만c타입일수도?,"[[('유럽', 'NNP'), ('에', 'JKB'), ('만', 'JX'), ('c타입', 'NNP'), ('이', 'VCP'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('도', 'JX'), ('?', 'SF')]]",@LastZeus,2023-03-28 12:11:26+00:00,0.0,UgwfR-TMJCRBq5vZHAx4AaABAg,15,유럽 에 만 c타입 이 ᆯ 수 도 ?,1,0.7242313623428345
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"애플 입장에선 그냥 c타입 적용하고, 아이폰 출고가에 해당 고객이 원래 구매했어야 할 4핀 케이블 값을 추가해서 출시하면 되는거 아니야?","애플입장에선그냥c타입적용하고,아이폰출고가에해당고객이원래구매하였어야할4핀케이블값을추가하여서출시하면되는거아니야??","[[('애플', 'NNP'), ('입장', 'NNG'), ('에서', 'JKB'), ('ᆫ', 'JX'), ('그냥', 'MAG'), ('c타입', 'NNP'), ('적용', 'NNG'), ('하고', 'JKB'), (',', 'SP'), ('아이폰', 'NNP'), ('출고', 'NNG'), ('가', 'JKS'), ('에', 'JKB'), ('해당', 'NNG'), ('고객', 'NNG'), ('이', 'JKS'), ('원래', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('였', 'EP'), ('어야', 'EC'), ('하', 'VX'), ('ᆯ', 'ETM'), ('4', 'SN'), ('핀', 'NNG'), ('케이블', 'NNG'), ('값', 'NNG'), ('을', 'JKO'), ('추가', 'NNG'), ('하', 'XSV'), ('여서', 'EC'), ('출시', 'NNG'), ('하', 'XSV'), ('면', 'EC'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('아니', 'VCN'), ('야', 'EF'), ('??', 'SF')]]",@user-vx8tj5re6w,2023-03-28 11:51:36+00:00,0.0,Ugy81gQwrhsAQjdSWDt4AaABAg,15,"애플 입장 에서 ᆫ 그냥 c타입 적용 하고 , 아이폰 출고 가 에 해당 고객 이 원래 구매 하 였 어야 하 ᆯ 4 핀 케이블 값 을 추가 하 여서 출시 하 면 되 는 거 아니 야 ??",0,0.9582781791687012
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"c타입 기다리면서 존버 중인데, 만약 인증 요구 그따위로 나온다면 그냥 갈아탈래요","c타입기다리면서존버중인데,만약인증요구그따위로나온다면그냥갈아탈래요","[[('c타입', 'NNP'), ('기다리', 'VV'), ('면서', 'EC'), ('존버', 'NNG'), ('중', 'NNB'), ('이', 'VCP'), ('ᆫ데', 'EC'), (',', 'SP'), ('만약', 'NNG'), ('인증', 'NNG'), ('요구', 'NNG'), ('그', 'MM'), ('따위', 'NNB'), ('로', 'JKB'), ('나오', 'VV'), ('ᆫ다면', 'EC'), ('그냥', 'MAG'), ('갈아타', 'VV'), ('ᆯ래요', 'EF')]]",@leshanne,2023-03-28 05:24:23+00:00,1.0,Ugw3mHRjXIRrFX7A0AN4AaABAg,15,"c타입 기다리 면서 존버 중 이 ᆫ데 , 만약 인증 요구 그 따위 로 나오 ᆫ다면 그냥 갈아타 ᆯ래요",0,0.6068686246871948
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,타입c로 바꾸면 다시 아이폰 구매할일 없을거 같네요,c타입로바꾸면다시아이폰구매할일없을거같네요,"[[('c타입', 'NNP'), ('로', 'XSM'), ('바꾸', 'VV'), ('면', 'EC'), ('다시', 'MAG'), ('아이폰', 'NNP'), ('구매', 'NNG'), ('하', 'VV'), ('ᆯ', 'ETM'), ('일', 'NNG'), ('없', 'VA'), ('을', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('네요', 'EF')]]",@bemju678,2023-03-28 04:08:11+00:00,0.0,UgzWSbl2bwur-GNKcyt4AaABAg,15,c타입 로 바꾸 면 다시 아이폰 구매 하 ᆯ 일 없 을 거 같 네요,1,0.7634520530700684
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,근데 c타입이라는게 얼마나 갈지도 의문. 표준은 언제든 바뀐다.,근데c타입이라는것이얼마나갈지도의문. 표준은언제이든바뀐다.,"[[('근데', 'MAJ'), ('c타입', 'NNP'), ('이', 'VCP'), ('라는', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('얼마나', 'MAG'), ('가', 'VV'), ('ᆯ지', 'EC'), ('도', 'JX'), ('의문', 'NNG'), ('.', 'SF')], [('표준', 'NNG'), ('은', 'JX'), ('언제', 'NP'), ('이', 'VCP'), ('든', 'EC'), ('바뀌', 'VV'), ('ᆫ다', 'EF'), ('.', 'SF')]]",@lchmarin2002,2023-03-27 17:56:57+00:00,0.0,UgyemEt2MFjGWei0xml4AaABAg,15,근데 c타입 이 라는 것 이 얼마나 가 ᆯ지 도 의문 .,0,0.6522923111915588
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,애플이 부속품 이익이 전체의 10% 넘어가니 그걸 포기하기 어려워 같은 c타입이지만 충전만 서로 가능하고 애플 c타입케이블로 데이터 전송은 불가하게 만들 가능성이 매우 농후하지.,애플이부속품이익이전체의10%넘어가니그걸포기하기어렵어같은c타입이지만충전만서로가능하고애플c타입케이블로데이터전송은불가하게만들가능성이매우농후하지.,"[[('애플', 'NNP'), ('이', 'JKS'), ('부속품', 'NNG'), ('이익', 'NNG'), ('이', 'JKS'), ('전체', 'NNG'), ('의', 'JKG'), ('10', 'SN'), ('%', 'SW'), ('넘어가', 'VV'), ('니', 'EC'), ('그거', 'NP'), ('ᆯ', 'JKO'), ('포기', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('어렵', 'VA-I'), ('어', 'EC'), ('같', 'VA'), ('은', 'ETM'), ('c타입', 'NNP'), ('이', 'VCP'), ('지만', 'EC'), ('충전', 'NNG'), ('만', 'JX'), ('서로', 'MAG'), ('가능', 'NNG'), ('하', 'XSA'), ('고', 'EC'), ('애플', 'NNP'), ('c타입', 'NNP'), ('케이블', 'NNG'), ('로', 'JKB'), ('데이터', 'NNG'), ('전송', 'NNG'), ('은', 'JX'), ('불가', 'NNG'), ('하', 'XSA'), ('게', 'EC'), ('만드', 'VV'), ('ᆯ', 'ETM'), ('가능', 'NNG'), ('성', 'XSN'), ('이', 'JKS'), ('매우', 'MAG'), ('농후', 'XR'), ('하', 'XSA'), ('지', 'EF'), ('.', 'SF')]]",@lchmarin2002,2023-03-27 17:56:01+00:00,1.0,UgyRioupMCgWr9V_gaB4AaABAg,15,애플 이 부속품 이익 이 전체 의 10 % 넘어가 니 그거 ᆯ 포기 하 기 어렵 어 같 은 c타입 이 지만 충전 만 서로 가능 하 고 애플 c타입 케이블 로 데이터 전송 은 불가 하 게 만드 ᆯ 가능 성 이 매우 농후 하 지 .,0,0.8665257692337036
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,c타입 나오면 처음껀 거를려고... mfi도 그렇고 애플은 언제나 두번째,c타입나오면처음껀거를려고... mfi도그렇고애플은언제나두번째,"[[('c타입', 'NNP'), ('나오', 'VV'), ('면', 'EC'), ('처음', 'NNG'), ('껀', 'NNB'), ('거르', 'VV'), ('ᆯ려고', 'EF'), ('...', 'SF')], [('mfi', 'SL'), ('도', 'JX'), ('그렇', 'VA-I'), ('고', 'EC'), ('애플', 'NNP'), ('은', 'JX'), ('언제나', 'MAG'), ('두', 'MM'), ('번', 'NNB'), ('째', 'XSN')]]",@producer0326,2023-03-27 15:20:47+00:00,0.0,UgxE1BXaC21n6zRs8xR4AaABAg,15,c타입 나오 면 처음 껀 거르 ᆯ려고 ...,0,0.8326138854026794
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,c타입 데이터까지는 이해할수도 있는데 충전속도는 오바지,c타입데이터까지는이해할수도있는데충전속도는오바이지,"[[('c타입', 'NNP'), ('데이터', 'NNG'), ('까지', 'JX'), ('는', 'JX'), ('이해', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('도', 'JX'), ('있', 'VA'), ('는', 'ETM'), ('데', 'NNB'), ('충전', 'NNG'), ('속도', 'NNG'), ('는', 'JX'), ('오바', 'NNG'), ('이', 'VCP'), ('지', 'EF')]]",@user-err404,2023-03-27 12:03:44+00:00,0.0,UgwpdhGchmHGf0tX6M94AaABAg,15,c타입 데이터 까지 는 이해 하 ᆯ 수 도 있 는 데 충전 속도 는 오바 이 지,0,0.8499624133110046
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,c타입 가지고 또 앱등이들 혁신혁신 하는거 아니겠죠?,c타입가지고또앱등이들혁신혁신하는거아니겠죠?,"[[('c타입', 'NNP'), ('가지', 'VV'), ('고', 'EC'), ('또', 'MAG'), ('앱등이', 'NNG'), ('들', 'XSN'), ('혁신', 'NNG'), ('혁신', 'NNG'), ('하', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('아니', 'VCN'), ('겠', 'EP'), ('죠', 'EF'), ('?', 'SF')]]",@bg-c,2023-03-27 08:00:34+00:00,0.0,UgwCG0UI51RE3xAt1BF4AaABAg,15,c타입 가지 고 또 앱등이 들 혁신 혁신 하 는 거 아니 겠 죠 ?,1,0.7926419973373413
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,c타입 나오기만 하라고해 애풀 전용으로 만 된다고 해도 애플 전용으로가 아닌 통합으로 되게끔 만들자나 다른 애들이,c타입나오기만하라고하여애플전용으로만된다고하여도애플전용으로가아닌통합으로되게끔만들자나다른애들이,"[[('c타입', 'NNP'), ('나오', 'VV'), ('기', 'ETN'), ('만', 'JX'), ('하', 'VV'), ('라고', 'EC'), ('하', 'VV'), ('여', 'EC'), ('애플', 'NNP'), ('전용', 'NNG'), ('으로', 'JKB'), ('만', 'JX'), ('되', 'VV'), ('ᆫ다고', 'EC'), ('하', 'VX'), ('여도', 'EC'), ('애플', 'NNP'), ('전용', 'NNG'), ('으로', 'JKB'), ('가', 'JKC'), ('아니', 'VCN'), ('ᆫ', 'ETM'), ('통합', 'NNG'), ('으로', 'JKB'), ('되', 'VV'), ('게끔', 'EC'), ('만들', 'VV'), ('자', 'EC'), ('나', 'JX'), ('다른', 'MM'), ('애', 'NNG'), ('들', 'XSN'), ('이', 'JKS')]]",@sksmsskdu1,2023-03-26 16:17:05+00:00,0.0,UgwZ5PgAokqFkLkgdG94AaABAg,15,c타입 나오 기 만 하 라고 하 여 애플 전용 으로 만 되 ᆫ다고 하 여도 애플 전용 으로 가 아니 ᆫ 통합 으로 되 게끔 만들 자 나 다른 애 들 이,0,0.873256266117096
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이폰8부터 c타입만 기다려왔다... c타입 내줘,아이폰8부터c타입만기다리어오았다... c타입내이죠,"[[('아이폰8', 'NNP'), ('부터', 'JX'), ('c타입', 'NNP'), ('만', 'JX'), ('기다리', 'VV'), ('어', 'EC'), ('오', 'VX'), ('았', 'EP'), ('다', 'EF'), ('...', 'SF')], [('c타입', 'NNP'), ('내', 'NNB'), ('이', 'VCP'), ('죠', 'EF')]]",@user-mi5sg9yk5b,2023-03-26 08:59:37+00:00,0.0,UgwliVZgg4oB1T4hGJh4AaABAg,15,아이폰8 부터 c타입 만 기다리 어 오 았 다 ... c타입 내 이 죠,1,0.7542670369148254
r68su5nHiCA,아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,그럼 타사 c타입 쓰는 회사들은 지굴 지킨건가,그럼타사c타입쓰는회사들은지굴지킨거인가,"[[('그럼', 'MAJ'), ('타사', 'NNG'), ('c타입', 'NNP'), ('쓰', 'VV'), ('는', 'ETM'), ('회사', 'NNG'), ('들', 'XSN'), ('은', 'JX'), ('지구', 'NNG'), ('ᆯ', 'JKO'), ('지키', 'VV'), ('ᆫ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('ᆫ가', 'EF')]]",@user-dh3rl9pe4f,2023-03-26 08:26:08+00:00,0.0,UgylJ7SwM1ms3KeWDH54AaABAg,15,그럼 타사 c타입 쓰 는 회사 들 은 지구 ᆯ 지키 ᆫ 거 이 ᆫ가,0,0.5795221328735352
